ADDRESS_ID,ADDRESS_TYPE,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,ADDRESS_LINE4,ADDRESS_LINE5,ADDRESS_LINE6,ADDRESS_LINE7,ADDRESS_LINE8,ADDRESS_NO,CONTACT_NO,LANGUAGE_ID,COMPANY_NAME0,COMPANY_NAME1,COMPANY_NAME2,COMPANY_NAME3,ADDRESS_SUP,CO_ENDORSEMENT,STREET,PO_BOX,MAIL_ZIP,MAIL_ZIP_SUP,MAIL_CITY,DIM Livraison OK ou KO,SEM Livraison OK ou KO SEM,WHITE_MAIL_STOP,GENDER_ID,GENDER,TITLE_ID,TITLE,FIRSTNAME,LASTNAME,LASTNAME2,LASTNAME2_TYPE,NAME_ATTRIBUTE,POSITION,SALUTATION,CANTON,ACTIVITY_CODE1,ACTIVITY_CODE1_TEXT,Activité KO OK,ACTIVITY_CODE2,ACTIVITY_CODE2_TEXT,ACTIVITY_CODE3,ACTIVITY_CODE3_TEXT,ACTIVITY_CODE4,ACTIVITY_CODE4_TEXT,ACTIVITY_CODE5,ACTIVITY_CODE5_TEXT,NUM_EMPLOYEE_STAT,LEGAL_FORM_ID,LEGAL_FORM_TEXT,LINE_SUP,OPTIONAL_INFO,TEL,TEL_STOP
5287,B,ABC Restaurants Sàrl,Monsieur Shefat Agushi,Avenue du Chablais 21,Case postale,1000 Lausanne 16,,,,6940963,6941290,2,,ABC Restaurants Sàrl,,,,,Avenue du Chablais 21,Case postale,1000,16,Lausanne 16,OK,OK,N,1,Monsieur,,,Shefat,Agushi,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,701002,Firmensitzaktivitäten von anderen Gesellschaften,561003,Verwaltung von Restaurantssbetrieben,,,,,Oct-19,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
5521,B,El Burrito Loko Salinas,Monsieur Marco Salinas,Rue Adrien-Pichard 8,1003 Lausanne,,,,,7123538,7123835,2,,El Burrito Loko Salinas,,,,,Rue Adrien-Pichard 8,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Marco,Salinas,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
4261,B,POKE Osman Nawaf,Monsieur Nawaf Osman Rezan,Rue du Grand-Pont 18,1003 Lausanne,,,,,6385148,6385501,2,,POKE Osman Nawaf,,,,,Rue du Grand-Pont 18,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Nawaf,Osman Rezan,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4621,B,Black Tap SA,Monsieur Lorenz Hagenbüchle,Rue Enning 10,1003 Lausanne,,,,,6593479,6593917,2,,Black Tap SA,,,,,Rue Enning 10,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Lorenz,Hagenbüchle,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001C,Tea-Rooms & Cafés,OK,,,,,,,,,1-Sep,46,Soc. anonyme/ anònima (SA),,Unclassified,,N
5197,B,Nono's Pizzeria by Cali,Escaliers du Grand-Pont 1,1003 Lausanne,,,,,,6847245,0,2,,Nono's Pizzeria by Cali,,,,,Escaliers du Grand-Pont 1,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4905,B,Bellantoni Bistrot &,Cocktail bar,Rue du Midi 15,1003 Lausanne,,,,,6853654,0,2,,Bellantoni Bistrot &,Cocktail bar,,,,Rue du Midi 15,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001C,Tea-Rooms & Cafés,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
5034,B,Brasserie 1893,Restaurant,Route de Berne 301,1003 Lausanne,,,,,6849372,0,2,,Brasserie 1893,Restaurant,,,,Route de Berne 301,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4871,B,Saveurs de Beyrouth,Aux portes du Liban,Place Chauderon 38,1003 Lausanne,,,,,6850924,0,2,,Saveurs de Beyrouth,Aux portes du Liban,,,,Place Chauderon 38,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,Y
4950,B,Côté Sushi - Lausanne,Restaurant,Rue du Grand-Pont 8,1003 Lausanne,,,,,6851025,0,2,,Côté Sushi - Lausanne,Restaurant,,,,Rue du Grand-Pont 8,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,Oct-19,89,Org ohne definierte Rechtsform,,Unclassified,,N
4944,B,La Brasserie Belleville,Restaurant,Rue de Genève 21,1003 Lausanne,,,,,6844433,0,2,,La Brasserie Belleville,Restaurant,,,,Rue de Genève 21,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4553,B,Lily,Restaurant,Rue Chaucrau 10,1003 Lausanne,,,,,6506621,0,2,,Lily,Restaurant,,,,Rue Chaucrau 10,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
5331,B,LENG Sàrl,Rue Centrale 23,1003 Lausanne,,,,,,6964064,0,2,,LENG Sàrl,,,,,Rue Centrale 23,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
5458,B,"Café-Restaurant Hélène, Akbari",Monsieur Shoja Akbari,Place Chauderon 30,1003 Lausanne,,,,,7064145,7064445,2,,"Café-Restaurant Hélène, Akbari",,,,,Place Chauderon 30,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Shoja,Akbari,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
4766,B,"Restaurant Mianwali, Ali",Monsieur Ali Aamir,Rue Chaucrau 14,1003 Lausanne,,,,,6698600,6699022,2,,"Restaurant Mianwali, Ali",,,,,Rue Chaucrau 14,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Ali,Aamir,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,Y
4941,B,La Terrasse de la Paix-1st,floor Restaurant & Lounge Bar,Av. Benjamin Constant 5,1003 Lausanne,,,,,6862517,0,2,,La Terrasse de la Paix-1st,floor Restaurant & Lounge Bar,,,,Av. Benjamin Constant 5,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
5488,B,A. Vytyshchenkova,Madame Alina Vytyshchenkova,Galeries Benjamin-Constant 1,1003 Lausanne,,,,,7084016,7084232,2,,A. Vytyshchenkova,,,,,Galeries Benjamin-Constant 1,,1003,0,Lausanne,OK,OK,N,2,Madame,,,Alina,Vytyshchenkova,,,,Geschäftsführer/Inhaber,"Madame,",VD,472402,Bäckereien mit Tea-Room,OK,561001C,Tea-Rooms & Cafés,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
3364,B,EasyFood,Place Bel-Air,1003 Lausanne,,,,,,6203390,0,2,,EasyFood,,,,,Place Bel-Air,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4768,B,Maison Lecointre SA,Monsieur Adrien Lecointre,Rue du Petit-Chêne 17,1003 Lausanne,,,,,6700559,6700829,2,,Maison Lecointre SA,,,,,Rue du Petit-Chêne 17,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Adrien,Lecointre,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,472402,Bäckereien mit Tea-Room,OK,561001C,Tea-Rooms & Cafés,472401A,Bäckereien ohne Tea-Room,472401B,Konditoreien,561003,Verwaltung von Restaurantssbetrieben,1-Sep,46,Soc. anonyme/ anònima (SA),,Unclassified,,N
3726,B,Monochrome,Rue Madeleine 18,1003 Lausanne,,,,,,6214739,0,2,,Monochrome,,,,,Rue Madeleine 18,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
2832,B,Créperie 7ème délice,Madame Kamel-Eddine Zhioua,Rue du Grand-Pont 18,1003 Lausanne,,,,,5172438,5172558,2,,Créperie 7ème délice,,,,,Rue du Grand-Pont 18,,1003,0,Lausanne,OK,OK,N,2,Madame,,,Kamel-Eddine,Zhioua,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001C,Tea-Rooms & Cafés,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,Y
3908,B,Kony Bubble Tea Taiwan,Escaliers du Grand-Pont 5,1003 Lausanne,,,,,,6222064,0,2,,Kony Bubble Tea Taiwan,,,,,Escaliers du Grand-Pont 5,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
3877,B,Sabor Latino,Rue Saint-Martin 7,1003 Lausanne,,,,,,6226855,0,2,,Sabor Latino,,,,,Rue Saint-Martin 7,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
3254,B,SIAM THAI FOOD KOHLER,BUTSUEBSAI SAMAI,Monsieur Samai Kohler,Rue du Grand-Pont 18,1003 Lausanne,,,,6058032,6058300,2,,SIAM THAI FOOD KOHLER,BUTSUEBSAI SAMAI,,,,Rue du Grand-Pont 18,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Samai,Kohler,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001C,Tea-Rooms & Cafés,OK,561001A,Restaurants,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,Y
3517,B,Tartares & Co,Rue de Genève 7,1003 Lausanne,,,,,,6196993,0,2,,Tartares & Co,,,,,Rue de Genève 7,,1003,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4451,B,Urban Quarters SA,Monsieur Gérard Bonvin,Gal. Benjamin Constant 1,1003 Lausanne,,,,,6389503,6389787,2,,Urban Quarters SA,,,,,Gal. Benjamin Constant 1,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Gérard,Bonvin,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001C,Tea-Rooms & Cafés,OK,563001,Bars,561003,Verwaltung von Restaurantssbetrieben,701002,Firmensitzaktivitäten von anderen Gesellschaften,,,Oct-19,46,Soc. anonyme/ anònima (SA),,Unclassified,,N
1080,B,Restaurant Aurore Léman SA,Monsieur Pierre Magnenat,Rue de Bourg 27,1003 Lausanne,,,,,2029802,4519261,2,,Restaurant Aurore Léman SA,,,,,Rue de Bourg 27,,1003,0,Lausanne,OK,OK,N,1,Monsieur,,,Pierre,Magnenat,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,561003,Verwaltung von Restaurantssbetrieben,,,,,,,Keine Angabe,46,Soc. anonyme/ anònima (SA),,Unclassified,,N
3505,B,Syco Sàrl,Madame Virginie Perey,Rue de l'Ale 31,1003 Lausanne,,,,,6183700,6183933,2,,Syco Sàrl,,,,,Rue de l'Ale 31,,1003,0,Lausanne,OK,OK,N,2,Madame,,,Virginie,Perey,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
2912,B,Frozen Lemon SA,Monsieur Daniele Maresca,Avenue de Sévelin 13F,1004 Lausanne,,,,,5512991,6449814,2,,Frozen Lemon SA,,,,,Avenue de Sévelin 13F,,1004,0,Lausanne,OK,OK,N,1,Monsieur,,,Daniele,Maresca,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001D,Fast-Foodrestaurants,OK,561001A,Restaurants,,,,,,,1-Sep,46,Soc. anonyme/ anònima (SA),,Unclassified,,Y
4292,B,Rime Sàrl,Madame Christina Di Martino,Chemin de Renens 53,1004 Lausanne,,,,,6365993,6366320,2,,Rime Sàrl,,,,,Chemin de Renens 53,,1004,0,Lausanne,OK,OK,N,2,Madame,,,Christina,Di Martino,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001C,Tea-Rooms & Cafés,OK,563001,Bars,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
3125,B,BELLA ITALIA AL SARL,Monsieur Shkelzen Limani,Avenue d'Echallens 17,1004 Lausanne,,,,,5891220,6902923,2,,BELLA ITALIA AL SARL,,,,,Avenue d'Echallens 17,,1004,0,Lausanne,OK,OK,N,1,Monsieur,,,Shkelzen,Limani,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,Y
5451,B,Café du Coin Pierrefleur Sàrl,Madame Nadia Huguenin,Chemin de Pierrefleur 22,1004 Lausanne,,,,,7050257,7050518,2,,Café du Coin Pierrefleur Sàrl,,,,,Chemin de Pierrefleur 22,,1004,0,Lausanne,OK,OK,N,2,Madame,,,Nadia,Huguenin,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001A,Restaurants,OK,561001D,Fast-Foodrestaurants,472401B,Konditoreien,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
4592,B,Il Caminetto Serrati,Monsieur Pierpaolo Serrati,Avenue de Morges 58,1004 Lausanne,,,,,6565303,6565532,2,,Il Caminetto Serrati,,,,,Avenue de Morges 58,,1004,0,Lausanne,OK,OK,N,1,Monsieur,,,Pierpaolo,Serrati,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
4334,B,Cerise sur le Gâteau,Madame Ariane Vallotton,Route de Prilly 5,1004 Lausanne,,,,,6445862,6446049,2,,Cerise sur le Gâteau,,,,,Route de Prilly 5,,1004,0,Lausanne,OK,OK,N,2,Madame,,,Ariane,Vallotton,,,,Geschäftsführer/Inhaber,"Madame,",VD,472402,Bäckereien mit Tea-Room,OK,561001C,Tea-Rooms & Cafés,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
5304,B,Food plus SNC,Monsieur Zied Toukabri,Chemin de Boston 25,1004 Lausanne,,,,,6949818,6950171,2,,Food plus SNC,,,,,Chemin de Boston 25,,1004,0,Lausanne,OK,OK,N,1,Monsieur,,,Zied,Toukabri,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,563001,Bars,,,,,,,1-Sep,36,Soc.nom/e collectif/collettivo (& Cie),,Unclassified,,N
5029,B,Theveste Gelato,Restaurant,Rue du Maupas 16,1004 Lausanne,,,,,6847584,0,2,,Theveste Gelato,Restaurant,,,,Rue du Maupas 16,,1004,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4756,B,Impollonia-Pizzeria,Monsieur Davide Impollonia,Rue du Maupas 25,1004 Lausanne,,,,,6691148,6691420,2,,Impollonia-Pizzeria,,,,,Rue du Maupas 25,,1004,0,Lausanne,OK,OK,N,1,Monsieur,,,Davide,Impollonia,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001,"Restaurants, Imbissstuben & Tea-Rooms",OK,561001A,Restaurants,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,Y
1729,B,TUROJ Sàrl,Madame Majlinda Gjonpapaj,Rue de Genève 91,1004 Lausanne,,,,,3663066,5514548,2,,TUROJ Sàrl,,,,,Rue de Genève 91,,1004,0,Lausanne,OK,OK,N,2,Madame,,,Majlinda,Gjonpapaj,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001A,Restaurants,OK,563001,Bars,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,Y
2054,B,P & R Natural Foods Sàrl,Monsieur Peter Whitehead Girona,Rue du Valentin 23,1004 Lausanne,,,,,3984373,4375181,2,,P & R Natural Foods Sàrl,,,,,Rue du Valentin 23,,1004,0,Lausanne,OK,OK,N,1,Monsieur,,,Peter,Whitehead Girona,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001,"Restaurants, Imbissstuben & Tea-Rooms",OK,561001A,Restaurants,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
1874,B,GT'S SA,Madame Carmela De Girolamo,Chemin des Aubépines 3,1004 Lausanne,,,,,3794621,5119129,2,,GT'S SA,,,,,Chemin des Aubépines 3,,1004,0,Lausanne,OK,OK,N,2,Madame,,,Carmela,De Girolamo,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001,"Restaurants, Imbissstuben & Tea-Rooms",OK,561001A,Restaurants,,,,,,,1-Sep,46,Soc. anonyme/ anònima (SA),,Unclassified,,N
1485,B,Restaurant,L'Assiette Gourmande,Monsieur Dominique Bagnoto,Avenue d'Echallens 60,1004 Lausanne,,,,3208621,3208758,2,,Restaurant,L'Assiette Gourmande,,,,Avenue d'Echallens 60,,1004,0,Lausanne,OK,OK,N,1,Monsieur,,,Dominique,Bagnoto,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,Y
5248,B,TUNNEL Pizzeria-kebab,tacos Demirtas,Madame Sevgi Demirtas,Place du Tunnel 23,1005 Lausanne,,,,6913226,6913645,2,,TUNNEL Pizzeria-kebab,tacos Demirtas,,,,Place du Tunnel 23,,1005,0,Lausanne,OK,OK,N,2,Madame,,,Sevgi,Demirtas,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001D,Fast-Foodrestaurants,OK,561001A,Restaurants,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
5319,B,Da Noi Ristorante Sàrl,Madame Nicole Limardo,Rue Dr-César-Roux 5,1005 Lausanne,,,,,6958518,6958745,2,,Da Noi Ristorante Sàrl,,,,,Rue Dr-César-Roux 5,,1005,0,Lausanne,OK,OK,N,2,Madame,,,Nicole,Limardo,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001,"Restaurants, Imbissstuben & Tea-Rooms",OK,561001A,Restaurants,562100,Caterer,561003,Verwaltung von Restaurantssbetrieben,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
5487,B,Siiips Sàrl,Madame Lenka Krizanová,Av. du Tribunal-Fédéral 2,1005 Lausanne,,,,,7086269,7086465,2,,Siiips Sàrl,,,,,Av. du Tribunal-Fédéral 2,,1005,0,Lausanne,OK,OK,N,2,Madame,,,Lenka,Krizanová,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001C,Tea-Rooms & Cafés,OK,561003,Verwaltung von Restaurantssbetrieben,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
4365,B,Acarre,Monsieur Antoine Chopin,Rue Marterey 38,1005 Lausanne,,,,,6486953,6487192,2,,Acarre,,,,,Rue Marterey 38,,1005,0,Lausanne,OK,OK,N,1,Monsieur,,,Antoine,Chopin,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,107200,Dauerbackwaren Herstellung,108201,Kakao & Schokolade Herstellung,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
4855,B,Aitaissa Djioui Le Marrakech,Chemin des Falaises 2,1005 Lausanne,,,,,,6825364,6825566,2,,Aitaissa Djioui Le Marrakech,,,,,Chemin des Falaises 2,,1005,0,Lausanne,OK,OK,N,1,Monsieur,,,Aitaissa,Djioui,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,Y
4359,B,Super7 Sàrl,Madame Sepulveda van Zuilen Beryl,Place de la Riponne 10,1005 Lausanne,,,,,6457886,6458176,2,,Super7 Sàrl,,,,,Place de la Riponne 10,,1005,0,Lausanne,OK,OK,N,2,Madame,,,Sepulveda,van Zuilen Beryl,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,N
5011,B,Luna,Restaurant,Place du Tunnel 5,1005 Lausanne,,,,,6854126,0,2,,Luna,Restaurant,,,,Place du Tunnel 5,,1005,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
5157,B,Taolé Table Libanaise,Restaurant,Avenue du Théâtre 1,1005 Lausanne,,,,,6855458,0,2,,Taolé Table Libanaise,Restaurant,,,,Avenue du Théâtre 1,,1005,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4889,B,Cuba Libre Restaurant,Place du Tunnel 5,1005 Lausanne,,,,,,6843803,0,2,,Cuba Libre Restaurant,,,,,Place du Tunnel 5,,1005,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
5119,B,Holy Monkey,Restaurant,Rue Cité-Devant 6,1005 Lausanne,,,,,6855886,0,2,,Holy Monkey,Restaurant,,,,Rue Cité-Devant 6,,1005,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
5025,B,Plan B,Restaurant,Place du Tunnel 9,1005 Lausanne,,,,,6844016,0,2,,Plan B,Restaurant,,,,Place du Tunnel 9,,1005,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,89,Org ohne definierte Rechtsform,,Unclassified,,N
4352,B,Duo 168 Sàrl,Madame Liu Maillard Meishu,Rue Mathurin-Cordier 13,1005 Lausanne,,,,,6410954,6598936,2,,Duo 168 Sàrl,,,,,Rue Mathurin-Cordier 13,,1005,0,Lausanne,OK,OK,N,2,Madame,,,Liu,Maillard Meishu,,,,Geschäftsführer/Inhaber,"Madame,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,51,Soc. à responsabilité limitée (Sàrl),,Unclassified,,Y
3274,B,Los Nobles Tacos Aldin Sharaf,Monsieur Sharaf Aldin Basim,Avenue du Léman 77,1005 Lausanne,,,,,6078483,6078701,2,,Los Nobles Tacos Aldin Sharaf,,,,,Avenue du Léman 77,,1005,0,Lausanne,OK,OK,N,1,Monsieur,,,Sharaf,Aldin Basim,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
4336,B,Jacques Restaurant,Monsieur Jacques Allisson,Rue de la Barre 5,1005 Lausanne,,,,,6314361,6348491,2,,Jacques Restaurant,,,,,Rue de la Barre 5,,1005,0,Lausanne,OK,OK,N,1,Monsieur,,,Jacques,Allisson,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,Y
4439,B,Ristorante Amici,Monsieur Nicole Limardo,Rue Dr César-Roux 5,1005 Lausanne,,,,,6317059,6317061,2,,Ristorante Amici,,,,,Rue Dr César-Roux 5,,1005,0,Lausanne,OK,OK,N,1,Monsieur,,,Nicole,Limardo,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
2466,B,Cut Pizza SA,Rue Sainte-Beuve 9,1005 Lausanne,,,,,,4329278,0,2,,Cut Pizza SA,,,,,Rue Sainte-Beuve 9,,1005,0,Lausanne,OK,OK,N,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,561001,"Restaurants, Imbissstuben & Tea-Rooms",OK,561001A,Restaurants,,,,,,,1-Sep,46,Soc. anonyme/ anònima (SA),,Unclassified,,N
2237,B,Folie Voltaire Raffaele Elia,Parc Mon-Repos 1,1005 Lausanne,,,,,,4137373,4137558,2,,Folie Voltaire Raffaele Elia,,,,,Parc Mon-Repos 1,,1005,0,Lausanne,OK,OK,N,1,Monsieur,,,Raffaele,Elia,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001,"Restaurants, Imbissstuben & Tea-Rooms",OK,561001A,Restaurants,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
1178,B,Restaurant Le Tom-Yam,Monsieur Songsri Kundig,Chemin Antoine-de-Chandieu 12,1006 Lausanne,,,,,2311433,2311498,2,,Restaurant Le Tom-Yam,,,,,Chemin Antoine-de-Chandieu 12,,1006,0,Lausanne,OK,OK,N,1,Monsieur,,,Songsri,Kundig,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,26 - 50 Plätze,,Y
4624,B,OUAKKASS Anas,Monsieur Anas Ouakkass,Chemin du Trabandan 28,1006 Lausanne,,,,,6596384,6596675,2,,OUAKKASS Anas,,,,,Chemin du Trabandan 28,,1006,0,Lausanne,OK,OK,N,1,Monsieur,,,Anas,Ouakkass,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,561001A,Restaurants,OK,,,,,,,,,1-Sep,30,Einzelfirma,,Unclassified,,N
